in s,C1 in V
5.53600E-07,1.19873E+01
5.54000E-07,1.20850E+01
5.54400E-07,1.20361E+01
5.54800E-07,1.20361E+01
5.55200E-07,1.19873E+01
5.55600E-07,1.19873E+01
5.56000E-07,1.19385E+01
5.56400E-07,1.18896E+01
5.56800E-07,1.18896E+01
5.57200E-07,1.19873E+01
5.57600E-07,1.18408E+01
5.58000E-07,1.20361E+01
5.58400E-07,1.19385E+01
5.58800E-07,1.19385E+01
5.59200E-07,1.20850E+01
5.59600E-07,1.20361E+01
5.60000E-07,1.21338E+01
5.60400E-07,1.20850E+01
5.60800E-07,1.20850E+01
5.61200E-07,1.19873E+01
5.61600E-07,1.20850E+01
5.62000E-07,1.19873E+01
5.62400E-07,1.20361E+01
5.62800E-07,1.19873E+01
5.63200E-07,1.19873E+01
5.63600E-07,1.20850E+01
5.64000E-07,1.20361E+01
5.64400E-07,1.21338E+01
5.64800E-07,1.20361E+01
5.65200E-07,1.21826E+01
5.65600E-07,1.19873E+01
5.66000E-07,1.19873E+01
5.66400E-07,1.19873E+01
5.66800E-07,1.20361E+01
5.67200E-07,1.20361E+01
5.67600E-07,1.18408E+01
5.68000E-07,1.19385E+01
5.68400E-07,1.18896E+01
5.68800E-07,1.19873E+01
5.69200E-07,1.20361E+01
5.69600E-07,1.18408E+01
5.70000E-07,1.21338E+01
5.70400E-07,1.19873E+01
5.70800E-07,1.20850E+01
5.71200E-07,1.20361E+01
5.71600E-07,1.21338E+01
5.72000E-07,1.19873E+01
5.72400E-07,1.19873E+01
5.72800E-07,1.19873E+01
5.73200E-07,1.18408E+01
5.73600E-07,1.20850E+01
5.74000E-07,1.20850E+01
5.74400E-07,1.18896E+01
5.74800E-07,1.19385E+01
5.75200E-07,1.20850E+01
5.75600E-07,1.21338E+01
5.76000E-07,1.19385E+01
5.76400E-07,1.19873E+01
5.76800E-07,1.18408E+01
5.77200E-07,1.19873E+01
5.77600E-07,1.19873E+01
5.78000E-07,1.19873E+01
5.78400E-07,1.18896E+01
5.78800E-07,1.18408E+01
5.79200E-07,1.17432E+01
5.79600E-07,1.17920E+01
5.80000E-07,1.18408E+01
5.80400E-07,1.19873E+01
5.80800E-07,1.18896E+01
5.81200E-07,1.18896E+01
5.81600E-07,1.17920E+01
5.82000E-07,1.18408E+01
5.82400E-07,1.19385E+01
5.82800E-07,1.18408E+01
5.83200E-07,1.18408E+01
5.83600E-07,1.19385E+01
5.84000E-07,1.19873E+01
5.84400E-07,1.20850E+01
5.84800E-07,1.19873E+01
5.85200E-07,1.19385E+01
5.85600E-07,1.18408E+01
5.86000E-07,1.18408E+01
5.86400E-07,1.19385E+01
5.86800E-07,1.19873E+01
5.87200E-07,1.18408E+01
5.87600E-07,1.19385E+01
5.88000E-07,1.18896E+01
5.88400E-07,1.19873E+01
5.88800E-07,1.18896E+01
5.89200E-07,1.20850E+01
5.89600E-07,1.19873E+01
5.90000E-07,1.19873E+01
5.90400E-07,1.20850E+01
5.90800E-07,1.19873E+01
5.91200E-07,1.19873E+01
5.91600E-07,1.18896E+01
5.92000E-07,1.18896E+01
5.92400E-07,1.19385E+01
5.92800E-07,1.18408E+01
5.93200E-07,1.18896E+01
5.93600E-07,1.18896E+01
5.94000E-07,1.20850E+01
5.94400E-07,1.20361E+01
5.94800E-07,1.19385E+01
5.95200E-07,1.20361E+01
5.95600E-07,1.21826E+01
5.96000E-07,1.20850E+01
5.96400E-07,1.21826E+01
5.96800E-07,1.18896E+01
5.97200E-07,1.20361E+01
5.97600E-07,1.19385E+01
5.98000E-07,1.19873E+01
5.98400E-07,1.17920E+01
5.98800E-07,1.19385E+01
5.99200E-07,1.20361E+01
5.99600E-07,1.19873E+01
6.00000E-07,1.19873E+01
6.00400E-07,1.18408E+01
6.00800E-07,1.20361E+01
6.01200E-07,1.19385E+01
6.01600E-07,1.19873E+01
6.02000E-07,1.19873E+01
6.02400E-07,1.21826E+01
6.02800E-07,1.21338E+01
6.03200E-07,1.21338E+01
6.03600E-07,1.20361E+01
6.04000E-07,1.20361E+01
6.04400E-07,1.19385E+01
6.04800E-07,1.19385E+01
6.05200E-07,1.18896E+01
6.05600E-07,1.19873E+01
6.06000E-07,1.20850E+01
6.06400E-07,1.18896E+01
6.06800E-07,1.21826E+01
6.07200E-07,1.20850E+01
6.07600E-07,1.18896E+01
6.08000E-07,1.21338E+01
6.08400E-07,1.21826E+01
6.08800E-07,1.21826E+01
6.09200E-07,1.21826E+01
6.09600E-07,1.19873E+01
6.10000E-07,1.21826E+01
6.10400E-07,1.21338E+01
6.10800E-07,1.20850E+01
6.11200E-07,1.20850E+01
6.11600E-07,1.20361E+01
6.12000E-07,1.20850E+01
6.12400E-07,1.19873E+01
6.12800E-07,1.19873E+01
6.13200E-07,1.21826E+01
6.13600E-07,1.19873E+01
6.14000E-07,1.20361E+01
6.14400E-07,1.20850E+01
6.14800E-07,1.21826E+01
6.15200E-07,1.20850E+01
6.15600E-07,1.20361E+01
6.16000E-07,1.18408E+01
6.16400E-07,1.20361E+01
6.16800E-07,1.21826E+01
6.17200E-07,1.21826E+01
6.17600E-07,1.20361E+01
6.18000E-07,1.20361E+01
6.18400E-07,1.21826E+01
6.18800E-07,1.20361E+01
6.19200E-07,1.18896E+01
6.19600E-07,1.18896E+01
6.20000E-07,1.20850E+01
6.20400E-07,1.20850E+01
6.20800E-07,1.19873E+01
6.21200E-07,1.19385E+01
6.21600E-07,1.19873E+01
6.22000E-07,1.20850E+01
6.22400E-07,1.19385E+01
6.22800E-07,1.20361E+01
6.23200E-07,1.20850E+01
6.23600E-07,1.20361E+01
6.24000E-07,1.20850E+01
6.24400E-07,1.19385E+01
6.24800E-07,1.18896E+01
6.25200E-07,1.20361E+01
6.25600E-07,1.19873E+01
6.26000E-07,1.19873E+01
6.26400E-07,1.20850E+01
6.26800E-07,1.21338E+01
6.27200E-07,1.20850E+01
6.27600E-07,1.19873E+01
6.28000E-07,1.19385E+01
6.28400E-07,1.19873E+01
6.28800E-07,1.19873E+01
6.29200E-07,1.20361E+01
6.29600E-07,1.19385E+01
6.30000E-07,1.20361E+01
6.30400E-07,1.19873E+01
6.30800E-07,1.18408E+01
6.31200E-07,1.19873E+01
6.31600E-07,1.19385E+01
6.32000E-07,1.19873E+01
6.32400E-07,1.19385E+01
6.32800E-07,1.20361E+01
6.33200E-07,1.20361E+01
6.33600E-07,1.19873E+01
6.34000E-07,1.20850E+01
6.34400E-07,1.19873E+01
6.34800E-07,1.19873E+01
6.35200E-07,1.18408E+01
6.35600E-07,1.19873E+01
6.36000E-07,1.19385E+01
6.36400E-07,1.18896E+01
6.36800E-07,1.19873E+01
6.37200E-07,1.18896E+01
6.37600E-07,1.19385E+01
6.38000E-07,1.19385E+01
6.38400E-07,1.18896E+01
6.38800E-07,1.19873E+01
6.39200E-07,1.19873E+01
6.39600E-07,1.18896E+01
6.40000E-07,1.19873E+01
6.40400E-07,1.20361E+01
6.40800E-07,1.19385E+01
6.41200E-07,1.19873E+01
6.41600E-07,1.19385E+01
6.42000E-07,1.19385E+01
6.42400E-07,1.19873E+01
6.42800E-07,1.18896E+01
6.43200E-07,1.19873E+01
6.43600E-07,1.17920E+01
6.44000E-07,1.19873E+01
6.44400E-07,1.22314E+01
6.44800E-07,1.20361E+01
6.45200E-07,1.19873E+01
6.45600E-07,1.20361E+01
6.46000E-07,1.20361E+01
6.46400E-07,1.19873E+01
6.46800E-07,1.20361E+01
6.47200E-07,1.21338E+01
6.47600E-07,1.19873E+01
6.48000E-07,1.19873E+01
6.48400E-07,1.19873E+01
6.48800E-07,1.20361E+01
6.49200E-07,1.18408E+01
6.49600E-07,1.18408E+01
6.50000E-07,1.20361E+01
6.50400E-07,1.21338E+01
6.50800E-07,1.20361E+01
6.51200E-07,1.20850E+01
6.51600E-07,1.20361E+01
6.52000E-07,1.18408E+01
6.52400E-07,1.20850E+01
6.52800E-07,1.19873E+01
6.53200E-07,1.19873E+01
6.53600E-07,1.20361E+01
6.54000E-07,1.19873E+01
6.54400E-07,1.20361E+01
6.54800E-07,1.21338E+01
6.55200E-07,1.20361E+01
6.55600E-07,1.19385E+01
6.56000E-07,1.20361E+01
6.56400E-07,1.20361E+01
6.56800E-07,1.21826E+01
6.57200E-07,1.21338E+01
6.57600E-07,1.21338E+01
6.58000E-07,1.19873E+01
6.58400E-07,1.19873E+01
6.58800E-07,1.21338E+01
6.59200E-07,1.20850E+01
6.59600E-07,1.20361E+01
6.60000E-07,1.20361E+01
6.60400E-07,1.21826E+01
6.60800E-07,1.19873E+01
6.61200E-07,1.20850E+01
6.61600E-07,1.21338E+01
6.62000E-07,1.20850E+01
6.62400E-07,1.19873E+01
6.62800E-07,1.20850E+01
6.63200E-07,1.21338E+01
6.63600E-07,1.20361E+01
6.64000E-07,1.20850E+01
6.64400E-07,1.21338E+01
6.64800E-07,1.20850E+01
6.65200E-07,1.21826E+01
6.65600E-07,1.21338E+01
6.66000E-07,1.21826E+01
6.66400E-07,1.20361E+01
6.66800E-07,1.20361E+01
6.67200E-07,1.19873E+01
6.67600E-07,1.22314E+01
6.68000E-07,1.21826E+01
6.68400E-07,1.21338E+01
6.68800E-07,1.20850E+01
6.69200E-07,1.20361E+01
6.69600E-07,1.21338E+01
6.70000E-07,1.21338E+01
6.70400E-07,1.21338E+01
6.70800E-07,1.20361E+01
6.71200E-07,1.20850E+01
6.71600E-07,1.21826E+01
6.72000E-07,1.22314E+01
6.72400E-07,1.21338E+01
6.72800E-07,1.20850E+01
6.73200E-07,1.21338E+01
6.73600E-07,1.20361E+01
6.74000E-07,1.20361E+01
6.74400E-07,1.20361E+01
6.74800E-07,1.19873E+01
6.75200E-07,1.18896E+01
6.75600E-07,1.20361E+01
6.76000E-07,1.20850E+01
6.76400E-07,1.19873E+01
6.76800E-07,1.19385E+01
6.77200E-07,1.19873E+01
6.77600E-07,1.19873E+01
6.78000E-07,1.19873E+01
6.78400E-07,1.19873E+01
6.78800E-07,1.20361E+01
6.79200E-07,1.19873E+01
6.79600E-07,1.19873E+01
6.80000E-07,1.19385E+01
6.80400E-07,1.20361E+01
6.80800E-07,1.20850E+01
6.81200E-07,1.18896E+01
6.81600E-07,1.19385E+01
6.82000E-07,1.20361E+01
6.82400E-07,1.20361E+01
6.82800E-07,1.20850E+01
6.83200E-07,1.20361E+01
6.83600E-07,1.20361E+01
6.84000E-07,1.20850E+01
6.84400E-07,1.20361E+01
6.84800E-07,1.19873E+01
6.85200E-07,1.19385E+01
6.85600E-07,1.20361E+01
6.86000E-07,1.21338E+01
6.86400E-07,1.19385E+01
6.86800E-07,1.19385E+01
6.87200E-07,1.18896E+01
6.87600E-07,1.20361E+01
6.88000E-07,1.19385E+01
6.88400E-07,1.19873E+01
6.88800E-07,1.19873E+01
6.89200E-07,1.20361E+01
6.89600E-07,1.18896E+01
6.90000E-07,1.19873E+01
6.90400E-07,1.22803E+01
6.90800E-07,1.19385E+01
6.91200E-07,1.18408E+01
6.91600E-07,1.19385E+01
6.92000E-07,1.18408E+01
6.92400E-07,1.20361E+01
6.92800E-07,1.19873E+01
6.93200E-07,1.20361E+01
6.93600E-07,1.21826E+01
6.94000E-07,1.18408E+01
6.94400E-07,1.20361E+01
6.94800E-07,1.19873E+01
6.95200E-07,1.20850E+01
6.95600E-07,1.20850E+01
6.96000E-07,1.19873E+01
6.96400E-07,1.19873E+01
6.96800E-07,1.19385E+01
6.97200E-07,1.20850E+01
6.97600E-07,1.21338E+01
6.98000E-07,1.20361E+01
6.98400E-07,1.21338E+01
6.98800E-07,1.21338E+01
6.99200E-07,1.20361E+01
6.99600E-07,1.20850E+01
7.00000E-07,1.20361E+01
7.00400E-07,1.19873E+01
7.00800E-07,1.19385E+01
7.01200E-07,1.20850E+01
7.01600E-07,1.20850E+01
7.02000E-07,1.20850E+01
7.02400E-07,1.21338E+01
7.02800E-07,1.19873E+01
7.03200E-07,1.20850E+01
7.03600E-07,1.21338E+01
7.04000E-07,1.20850E+01
7.04400E-07,1.21338E+01
7.04800E-07,1.20361E+01
7.05200E-07,1.21826E+01
7.05600E-07,1.20361E+01
7.06000E-07,1.19873E+01
7.06400E-07,1.20850E+01
7.06800E-07,1.19873E+01
7.07200E-07,1.19873E+01
7.07600E-07,1.20361E+01
7.08000E-07,1.20850E+01
7.08400E-07,1.20850E+01
7.08800E-07,1.20361E+01
7.09200E-07,1.21826E+01
7.09600E-07,1.20361E+01
7.10000E-07,1.20361E+01
7.10400E-07,1.21338E+01
7.10800E-07,1.20361E+01
7.11200E-07,1.19873E+01
7.11600E-07,1.21338E+01
7.12000E-07,1.21338E+01
7.12400E-07,1.21826E+01
7.12800E-07,1.20850E+01
7.13200E-07,1.21338E+01
7.13600E-07,1.20850E+01
7.14000E-07,1.18896E+01
7.14400E-07,1.20361E+01
7.14800E-07,1.21338E+01
7.15200E-07,1.19873E+01
7.15600E-07,1.19385E+01
7.16000E-07,1.21826E+01
7.16400E-07,1.21338E+01
7.16800E-07,1.20361E+01
7.17200E-07,1.19873E+01
7.17600E-07,1.20850E+01
7.18000E-07,1.20850E+01
7.18400E-07,1.20850E+01
7.18800E-07,1.20850E+01
7.19200E-07,1.21338E+01
7.19600E-07,1.20850E+01
7.20000E-07,1.20850E+01
7.20400E-07,1.19873E+01
7.20800E-07,1.19873E+01
7.21200E-07,1.21338E+01
7.21600E-07,1.19873E+01
7.22000E-07,1.18896E+01
7.22400E-07,1.21338E+01
7.22800E-07,1.21338E+01
7.23200E-07,1.19873E+01
7.23600E-07,1.18896E+01
7.24000E-07,1.21338E+01
7.24400E-07,1.21826E+01
7.24800E-07,1.19873E+01
7.25200E-07,1.21338E+01
7.25600E-07,1.19873E+01
7.26000E-07,1.19385E+01
7.26400E-07,1.20361E+01
7.26800E-07,1.20361E+01
7.27200E-07,1.21338E+01
7.27600E-07,1.20850E+01
7.28000E-07,1.20361E+01
7.28400E-07,1.20361E+01
7.28800E-07,1.21338E+01
7.29200E-07,1.19385E+01
7.29600E-07,1.19873E+01
7.30000E-07,1.19385E+01
7.30400E-07,1.20361E+01
7.30800E-07,1.20361E+01
7.31200E-07,1.20361E+01
7.31600E-07,1.19873E+01
7.32000E-07,1.19873E+01
7.32400E-07,1.20850E+01
7.32800E-07,1.19873E+01
7.33200E-07,1.20850E+01
7.33600E-07,1.21338E+01
7.34000E-07,1.20361E+01
7.34400E-07,1.20361E+01
7.34800E-07,1.20361E+01
7.35200E-07,1.20361E+01
7.35600E-07,1.20850E+01
7.36000E-07,1.19873E+01
7.36400E-07,1.19385E+01
7.36800E-07,1.19385E+01
7.37200E-07,1.19385E+01
7.37600E-07,1.18896E+01
7.38000E-07,1.18896E+01
7.38400E-07,1.19873E+01
7.38800E-07,1.19873E+01
7.39200E-07,1.20361E+01
7.39600E-07,1.19873E+01
7.40000E-07,1.21338E+01
7.40400E-07,1.19873E+01
7.40800E-07,1.18896E+01
7.41200E-07,1.19385E+01
7.41600E-07,1.19385E+01
7.42000E-07,1.21338E+01
7.42400E-07,1.18896E+01
7.42800E-07,1.19873E+01
7.43200E-07,1.18896E+01
7.43600E-07,1.21826E+01
7.44000E-07,1.19873E+01
7.44400E-07,1.19873E+01
7.44800E-07,1.19873E+01
7.45200E-07,1.20850E+01
7.45600E-07,1.21338E+01
7.46000E-07,1.21338E+01
7.46400E-07,1.21338E+01
7.46800E-07,1.21826E+01
7.47200E-07,1.19873E+01
7.47600E-07,1.18896E+01
7.48000E-07,1.18896E+01
7.48400E-07,1.20361E+01
7.48800E-07,1.19385E+01
7.49200E-07,1.20361E+01
7.49600E-07,1.19873E+01
7.50000E-07,1.19385E+01
7.50400E-07,1.20361E+01
7.50800E-07,1.20850E+01
7.51200E-07,1.20361E+01
7.51600E-07,1.20850E+01
7.52000E-07,1.19385E+01
7.52400E-07,1.20850E+01
7.52800E-07,1.19385E+01
7.53200E-07,1.20361E+01
7.53600E-07,1.20850E+01
7.54000E-07,1.21338E+01
7.54400E-07,1.20361E+01
7.54800E-07,1.20361E+01
7.55200E-07,1.21338E+01
7.55600E-07,1.20850E+01
7.56000E-07,1.19385E+01
7.56400E-07,1.21826E+01
7.56800E-07,1.21338E+01
7.57200E-07,1.22314E+01
7.57600E-07,1.20361E+01
7.58000E-07,1.20850E+01
7.58400E-07,1.20361E+01
7.58800E-07,1.19385E+01
7.59200E-07,1.19873E+01
7.59600E-07,1.20361E+01
7.60000E-07,1.21338E+01
7.60400E-07,1.20850E+01
7.60800E-07,1.22803E+01
7.61200E-07,1.21826E+01
7.61600E-07,1.21338E+01
7.62000E-07,1.21826E+01
7.62400E-07,1.20361E+01
7.62800E-07,1.20850E+01
7.63200E-07,1.20361E+01
7.63600E-07,1.20361E+01
7.64000E-07,1.19873E+01
7.64400E-07,1.19873E+01
7.64800E-07,1.19873E+01
7.65200E-07,1.20850E+01
7.65600E-07,1.21826E+01
7.66000E-07,1.20361E+01
7.66400E-07,1.20361E+01
7.66800E-07,1.19873E+01
7.67200E-07,1.20850E+01
7.67600E-07,1.19873E+01
7.68000E-07,1.21826E+01
7.68400E-07,1.21826E+01
7.68800E-07,1.19873E+01
7.69200E-07,1.22803E+01
7.69600E-07,1.21338E+01
7.70000E-07,1.22314E+01
7.70400E-07,1.21338E+01
7.70800E-07,1.20361E+01
7.71200E-07,1.22803E+01
7.71600E-07,1.20361E+01
7.72000E-07,1.21338E+01
7.72400E-07,1.22314E+01
7.72800E-07,1.19873E+01
7.73200E-07,1.20361E+01
7.73600E-07,1.21826E+01
7.74000E-07,1.21826E+01
7.74400E-07,1.19873E+01
7.74800E-07,1.19873E+01
7.75200E-07,1.19873E+01
7.75600E-07,1.20361E+01
7.76000E-07,1.19385E+01
7.76400E-07,1.20361E+01
7.76800E-07,1.19873E+01
7.77200E-07,1.19873E+01
7.77600E-07,1.19873E+01
7.78000E-07,1.19873E+01
7.78400E-07,1.21338E+01
7.78800E-07,1.21338E+01
7.79200E-07,1.21826E+01
7.79600E-07,1.18896E+01
7.80000E-07,1.19385E+01
7.80400E-07,1.20361E+01
7.80800E-07,1.21338E+01
7.81200E-07,1.21338E+01
7.81600E-07,1.19385E+01
7.82000E-07,1.20850E+01
7.82400E-07,1.20850E+01
7.82800E-07,1.18896E+01
7.83200E-07,1.20361E+01
7.83600E-07,1.19873E+01
7.84000E-07,1.18408E+01
7.84400E-07,1.21338E+01
7.84800E-07,1.19873E+01
7.85200E-07,1.19873E+01
7.85600E-07,1.18408E+01
7.86000E-07,1.19873E+01
7.86400E-07,1.20361E+01
7.86800E-07,1.18896E+01
7.87200E-07,1.19873E+01
7.87600E-07,1.20361E+01
7.88000E-07,1.18896E+01
7.88400E-07,1.21338E+01
7.88800E-07,1.21338E+01
7.89200E-07,1.19873E+01
7.89600E-07,1.21338E+01
7.90000E-07,1.19385E+01
7.90400E-07,1.18408E+01
7.90800E-07,1.19873E+01
7.91200E-07,1.18896E+01
7.91600E-07,1.20361E+01
7.92000E-07,1.20361E+01
7.92400E-07,1.19873E+01
7.92800E-07,1.19385E+01
7.93200E-07,1.18896E+01
7.93600E-07,1.19385E+01
7.94000E-07,1.19873E+01
7.94400E-07,1.19385E+01
7.94800E-07,1.19873E+01
7.95200E-07,1.19873E+01
7.95600E-07,1.19385E+01
7.96000E-07,1.19873E+01
7.96400E-07,1.19873E+01
7.96800E-07,1.20361E+01
7.97200E-07,1.20361E+01
7.97600E-07,1.21338E+01
7.98000E-07,1.20850E+01
7.98400E-07,1.19385E+01
7.98800E-07,1.19385E+01
7.99200E-07,1.20850E+01
7.99600E-07,1.21338E+01
8.00000E-07,1.20361E+01
8.00400E-07,1.20361E+01
8.00800E-07,1.19873E+01
8.01200E-07,1.22803E+01
8.01600E-07,1.19873E+01
8.02000E-07,1.21338E+01
8.02400E-07,1.19873E+01
8.02800E-07,1.19873E+01
8.03200E-07,1.18896E+01
8.03600E-07,1.20361E+01
8.04000E-07,1.21338E+01
8.04400E-07,1.21338E+01
8.04800E-07,1.20361E+01
8.05200E-07,1.19873E+01
8.05600E-07,1.20361E+01
8.06000E-07,1.22314E+01
8.06400E-07,1.20850E+01
8.06800E-07,1.19873E+01
8.07200E-07,1.19873E+01
8.07600E-07,1.20361E+01
8.08000E-07,1.19873E+01
8.08400E-07,1.21338E+01
8.08800E-07,1.22314E+01
8.09200E-07,1.20361E+01
8.09600E-07,1.20850E+01
8.10000E-07,1.20361E+01
8.10400E-07,1.21826E+01
8.10800E-07,1.20850E+01
8.11200E-07,1.20850E+01
8.11600E-07,1.21338E+01
8.12000E-07,1.20361E+01
8.12400E-07,1.20850E+01
8.12800E-07,1.20850E+01
8.13200E-07,1.21826E+01
8.13600E-07,1.21338E+01
8.14000E-07,1.22803E+01
8.14400E-07,1.19385E+01
8.14800E-07,1.21338E+01
8.15200E-07,1.19873E+01
8.15600E-07,1.21338E+01
8.16000E-07,1.20850E+01
8.16400E-07,1.20850E+01
8.16800E-07,1.21338E+01
8.17200E-07,1.22803E+01
8.17600E-07,1.22803E+01
8.18000E-07,1.20361E+01
8.18400E-07,1.21338E+01
8.18800E-07,1.21338E+01
8.19200E-07,1.20361E+01
8.19600E-07,1.20361E+01
8.20000E-07,1.21338E+01
8.20400E-07,1.22314E+01
8.20800E-07,1.19873E+01
8.21200E-07,1.21826E+01
8.21600E-07,1.21338E+01
8.22000E-07,1.21338E+01
8.22400E-07,1.20361E+01
8.22800E-07,1.20850E+01
8.23200E-07,1.21338E+01
8.23600E-07,1.21826E+01
8.24000E-07,1.21338E+01
8.24400E-07,1.21826E+01
8.24800E-07,1.21338E+01
8.25200E-07,1.21826E+01
8.25600E-07,1.21826E+01
8.26000E-07,1.20361E+01
8.26400E-07,1.19385E+01
8.26800E-07,1.20850E+01
8.27200E-07,1.19873E+01
8.27600E-07,1.22314E+01
8.28000E-07,1.20361E+01
8.28400E-07,1.20361E+01
8.28800E-07,1.20361E+01
8.29200E-07,1.18896E+01
8.29600E-07,1.19873E+01
8.30000E-07,1.21338E+01
8.30400E-07,1.21338E+01
8.30800E-07,1.20361E+01
8.31200E-07,1.21826E+01
8.31600E-07,1.19873E+01
8.32000E-07,1.19873E+01
8.32400E-07,1.21338E+01
8.32800E-07,1.19873E+01
8.33200E-07,1.19873E+01
8.33600E-07,1.18896E+01
8.34000E-07,1.19873E+01
8.34400E-07,1.19873E+01
8.34800E-07,1.20850E+01
8.35200E-07,1.18896E+01
8.35600E-07,1.20850E+01
8.36000E-07,1.20850E+01
8.36400E-07,1.20361E+01
8.36800E-07,1.21826E+01
8.37200E-07,1.21338E+01
8.37600E-07,1.20361E+01
8.38000E-07,1.19385E+01
8.38400E-07,1.20361E+01
8.38800E-07,1.21826E+01
8.39200E-07,1.19873E+01
8.39600E-07,1.21338E+01
8.40000E-07,1.19873E+01
8.40400E-07,1.19873E+01
8.40800E-07,1.19385E+01
8.41200E-07,1.19873E+01
8.41600E-07,1.20361E+01
8.42000E-07,1.19873E+01
8.42400E-07,1.20361E+01
8.42800E-07,1.21338E+01
8.43200E-07,1.21338E+01
8.43600E-07,1.18408E+01
8.44000E-07,1.20361E+01
8.44400E-07,1.19385E+01
8.44800E-07,1.20361E+01
8.45200E-07,1.20361E+01
8.45600E-07,1.18408E+01
8.46000E-07,1.19873E+01
8.46400E-07,1.19873E+01
8.46800E-07,1.19873E+01
8.47200E-07,1.19873E+01
8.47600E-07,1.19385E+01
8.48000E-07,1.19873E+01
8.48400E-07,1.20850E+01
8.48800E-07,1.21338E+01
8.49200E-07,1.21338E+01
8.49600E-07,1.20361E+01
8.50000E-07,1.20361E+01
8.50400E-07,1.20850E+01
8.50800E-07,1.20361E+01
8.51200E-07,1.21338E+01
8.51600E-07,1.20361E+01
8.52000E-07,1.20850E+01
8.52400E-07,1.19873E+01
8.52800E-07,1.18408E+01
8.53200E-07,1.20361E+01
8.53600E-07,1.19385E+01
8.54000E-07,1.19873E+01
8.54400E-07,1.20361E+01
8.54800E-07,1.21338E+01
8.55200E-07,1.21338E+01
8.55600E-07,1.21826E+01
8.56000E-07,1.20850E+01
8.56400E-07,1.20361E+01
8.56800E-07,1.21338E+01
8.57200E-07,1.20361E+01
8.57600E-07,1.20361E+01
8.58000E-07,1.19385E+01
8.58400E-07,1.18896E+01
8.58800E-07,1.21338E+01
8.59200E-07,1.20850E+01
8.59600E-07,1.20361E+01
8.60000E-07,1.20850E+01
8.60400E-07,1.21826E+01
8.60800E-07,1.20361E+01
8.61200E-07,1.19873E+01
8.61600E-07,1.21338E+01
8.62000E-07,1.22314E+01
8.62400E-07,1.21826E+01
8.62800E-07,1.22803E+01
8.63200E-07,1.21338E+01
8.63600E-07,1.20850E+01
8.64000E-07,1.21338E+01
8.64400E-07,1.21338E+01
8.64800E-07,1.21826E+01
8.65200E-07,1.21338E+01
8.65600E-07,1.20361E+01
8.66000E-07,1.21338E+01
8.66400E-07,1.20850E+01
8.66800E-07,1.21826E+01
8.67200E-07,1.21338E+01
8.67600E-07,1.21826E+01
8.68000E-07,1.21338E+01
8.68400E-07,1.19873E+01
8.68800E-07,1.21338E+01
8.69200E-07,1.20361E+01
8.69600E-07,1.21338E+01
8.70000E-07,1.21826E+01
8.70400E-07,1.20361E+01
8.70800E-07,1.21338E+01
8.71200E-07,1.21826E+01
8.71600E-07,1.22803E+01
8.72000E-07,1.20361E+01
8.72400E-07,1.21338E+01
8.72800E-07,1.19873E+01
8.73200E-07,1.20361E+01
8.73600E-07,1.20361E+01
8.74000E-07,1.19873E+01
8.74400E-07,1.20850E+01
8.74800E-07,1.20850E+01
8.75200E-07,1.20361E+01
8.75600E-07,1.21338E+01
8.76000E-07,1.23291E+01
8.76400E-07,1.20361E+01
8.76800E-07,1.19873E+01
8.77200E-07,1.22314E+01
8.77600E-07,1.19385E+01
8.78000E-07,1.21826E+01
8.78400E-07,1.20361E+01
8.78800E-07,1.21826E+01
8.79200E-07,1.21338E+01
8.79600E-07,1.21338E+01
8.80000E-07,1.21826E+01
8.80400E-07,1.20361E+01
8.80800E-07,1.20361E+01
8.81200E-07,1.21826E+01
8.81600E-07,1.20361E+01
8.82000E-07,1.19873E+01
8.82400E-07,1.21338E+01
8.82800E-07,1.20850E+01
8.83200E-07,1.19385E+01
8.83600E-07,1.19873E+01
8.84000E-07,1.19385E+01
8.84400E-07,1.20361E+01
8.84800E-07,1.20361E+01
8.85200E-07,1.20361E+01
8.85600E-07,1.19385E+01
8.86000E-07,1.19873E+01
8.86400E-07,1.20850E+01
8.86800E-07,1.21338E+01
8.87200E-07,1.19873E+01
8.87600E-07,1.19873E+01
8.88000E-07,1.19873E+01
8.88400E-07,1.19385E+01
8.88800E-07,1.20850E+01
8.89200E-07,1.18896E+01
8.89600E-07,1.17920E+01
8.90000E-07,1.18408E+01
8.90400E-07,1.19873E+01
8.90800E-07,1.20361E+01
8.91200E-07,1.20361E+01
8.91600E-07,1.19873E+01
8.92000E-07,1.19873E+01
8.92400E-07,1.18408E+01
8.92800E-07,1.17432E+01
8.93200E-07,1.18896E+01
8.93600E-07,1.19385E+01
8.94000E-07,1.20361E+01
8.94400E-07,1.20361E+01
8.94800E-07,1.19873E+01
8.95200E-07,1.18896E+01
8.95600E-07,1.18408E+01
8.96000E-07,1.19385E+01
8.96400E-07,1.21338E+01
8.96800E-07,1.20361E+01
8.97200E-07,1.20361E+01
8.97600E-07,1.19873E+01
8.98000E-07,1.19873E+01
8.98400E-07,1.20361E+01
8.98800E-07,1.19873E+01
8.99200E-07,1.18896E+01
8.99600E-07,1.18896E+01
9.00000E-07,1.19873E+01
9.00400E-07,1.19873E+01
9.00800E-07,1.18896E+01
9.01200E-07,1.19873E+01
9.01600E-07,1.18896E+01
9.02000E-07,1.20850E+01
9.02400E-07,1.20361E+01
9.02800E-07,1.20850E+01
